"2012-04-03 17:14:36";"12";"83";"1001";"564";"68";"0";"0"
"2012-04-03 17:12:56";"20";"0";"997";"0";"0";"0";"2"
"2012-04-03 17:12:54";"13";"0";"293";"0";"0";"41";"1"
"2012-04-03 17:11:31";"12";"82";"984";"563";"67";"0";"0"
"2012-04-03 17:09:53";"20";"0";"636";"0";"0";"0";"2"
"2012-04-03 17:09:51";"13";"0";"144";"0";"0";"41";"1"
"2012-04-03 17:08:25";"12";"81";"997";"565";"67";"0";"0"
"2012-04-03 17:06:49";"20";"0";"938";"0";"0";"0";"2"
"2012-04-03 17:06:47";"14";"0";"132";"0";"0";"41";"1"
"2012-04-03 17:05:20";"12";"81";"1000";"564";"66";"0";"0"
"2012-04-03 17:03:46";"21";"0";"983";"0";"0";"0";"2"
"2012-04-03 17:03:44";"13";"0";"177";"0";"0";"41";"1"
"2012-04-03 17:02:15";"12";"82";"1000";"564";"67";"0";"0"
"2012-04-03 17:00:43";"21";"0";"989";"0";"0";"0";"2"
"2012-04-03 17:00:40";"14";"0";"173";"0";"0";"41";"1"
"2012-04-03 16:59:09";"12";"82";"997";"567";"67";"0";"0"
"2012-04-03 16:57:40";"20";"0";"975";"0";"0";"0";"2"
"2012-04-03 16:57:37";"14";"0";"162";"0";"0";"41";"1"
"2012-04-03 16:56:04";"12";"81";"997";"570";"67";"0";"0"
"2012-04-03 16:54:36";"21";"0";"861";"0";"0";"0";"2"
"2012-04-03 16:54:33";"14";"0";"160";"0";"0";"41";"1"
"2012-04-03 16:52:58";"12";"80";"998";"572";"67";"0";"0"
"2012-04-03 16:51:33";"20";"0";"882";"0";"0";"0";"2"
"2012-04-03 16:51:30";"14";"0";"144";"0";"0";"41";"1"
"2012-04-03 16:49:53";"12";"80";"998";"569";"67";"0";"0"
"2012-04-03 16:48:30";"20";"0";"960";"0";"0";"0";"2"
"2012-04-03 16:48:26";"14";"0";"160";"0";"0";"41";"1"
"2012-04-03 16:46:48";"12";"80";"1000";"573";"66";"0";"0"
"2012-04-03 16:45:27";"20";"0";"979";"0";"0";"0";"2"
"2012-04-03 16:45:23";"14";"0";"171";"0";"0";"41";"1"
"2012-04-03 16:43:42";"11";"81";"998";"569";"67";"0";"0"
"2012-04-03 16:42:24";"19";"0";"962";"0";"0";"0";"2"
"2012-04-03 16:42:19";"14";"0";"158";"0";"0";"41";"1"
"2012-04-03 16:40:37";"11";"81";"993";"562";"67";"0";"0"
"2012-04-03 16:39:21";"18";"0";"907";"0";"0";"0";"2"
"2012-04-03 16:39:16";"14";"0";"161";"0";"0";"41";"1"
"2012-04-03 16:37:32";"11";"81";"514";"566";"66";"0";"0"
"2012-04-03 16:36:18";"18";"0";"337";"0";"0";"0";"2"
"2012-04-03 16:36:12";"14";"0";"90";"0";"0";"41";"1"
"2012-04-03 16:34:26";"11";"81";"523";"566";"67";"0";"0"
"2012-04-03 16:33:15";"18";"0";"184";"0";"0";"0";"2"
"2012-04-03 16:33:09";"14";"0";"26";"0";"0";"42";"1"
"2012-04-03 16:31:21";"12";"78";"590";"568";"67";"0";"0"
"2012-04-03 16:30:12";"18";"0";"277";"0";"0";"0";"2"
"2012-04-03 16:30:06";"14";"0";"34";"0";"0";"42";"1"
"2012-04-03 16:28:16";"12";"76";"480";"569";"67";"0";"0"
"2012-04-03 16:27:08";"18";"0";"277";"0";"0";"0";"2"
"2012-04-03 16:27:02";"14";"0";"35";"0";"0";"42";"1"
"2012-04-03 16:25:10";"12";"74";"268";"568";"68";"0";"0"
"2012-04-03 16:24:05";"19";"0";"188";"0";"0";"0";"2"
"2012-04-03 16:23:59";"14";"0";"32";"0";"0";"42";"1"
"2012-04-03 16:22:05";"12";"72";"496";"565";"68";"0";"0"
"2012-04-03 16:21:02";"19";"0";"239";"0";"0";"0";"2"
"2012-04-03 16:20:55";"14";"0";"25";"0";"0";"42";"1"
"2012-04-03 16:19:00";"13";"69";"976";"563";"67";"0";"0"
"2012-04-03 16:17:59";"19";"0";"426";"0";"0";"0";"2"
"2012-04-03 16:17:52";"14";"0";"51";"0";"0";"42";"1"
"2012-04-03 16:15:54";"13";"67";"959";"583";"67";"0";"0"
"2012-04-03 16:14:56";"19";"0";"856";"0";"0";"0";"2"
"2012-04-03 16:14:48";"15";"0";"139";"0";"0";"42";"1"
"2012-04-03 16:12:49";"14";"62";"722";"574";"67";"0";"0"
"2012-04-03 16:11:53";"19";"0";"521";"0";"0";"0";"2"
"2012-04-03 16:11:45";"15";"0";"113";"0";"0";"42";"1"
"2012-04-03 16:09:43";"15";"57";"501";"575";"67";"0";"0"
"2012-04-03 16:08:50";"19";"0";"393";"0";"0";"0";"2"
"2012-04-03 16:08:41";"15";"0";"63";"0";"0";"41";"1"
"2012-04-03 16:06:38";"16";"52";"341";"576";"67";"0";"0"
"2012-04-03 16:05:47";"20";"0";"260";"0";"0";"0";"2"
"2012-04-03 16:05:38";"16";"0";"41";"0";"0";"41";"1"
"2012-04-03 16:03:33";"17";"49";"622";"578";"67";"0";"0"
"2012-04-03 16:02:44";"20";"0";"281";"0";"0";"0";"2"
"2012-04-03 16:02:34";"16";"0";"29";"0";"0";"42";"1"
"2012-04-03 16:00:27";"17";"49";"996";"584";"68";"0";"0"
"2012-04-03 15:59:40";"20";"0";"488";"0";"0";"0";"2"
"2012-04-03 15:59:31";"16";"0";"51";"0";"0";"40";"1"
"2012-04-03 15:57:22";"18";"48";"1002";"578";"67";"0";"0"
"2012-04-03 15:56:37";"21";"0";"987";"0";"0";"0";"2"
"2012-04-03 15:56:27";"16";"0";"103";"0";"0";"41";"1"
"2012-04-03 15:54:17";"18";"50";"1003";"575";"67";"0";"0"
"2012-04-03 15:53:34";"21";"0";"1000";"0";"0";"0";"2"
"2012-04-03 15:53:24";"17";"0";"259";"0";"0";"42";"1"
"2012-04-03 15:51:11";"18";"46";"1004";"573";"68";"0";"0"
"2012-04-03 15:50:31";"21";"0";"1000";"0";"0";"0";"2"
"2012-04-03 15:50:21";"17";"0";"266";"0";"0";"41";"1"
"2012-04-03 15:48:06";"19";"47";"1004";"577";"68";"0";"0"
"2012-04-03 15:47:28";"21";"0";"1000";"0";"0";"0";"2"
"2012-04-03 15:47:17";"17";"0";"265";"0";"0";"42";"1"
"2012-04-03 15:45:01";"19";"45";"1004";"583";"67";"0";"0"
"2012-04-03 15:44:25";"21";"0";"1001";"0";"0";"0";"2"
"2012-04-03 15:44:14";"17";"0";"275";"0";"0";"41";"1"
"2012-04-03 15:41:55";"19";"45";"1006";"576";"68";"0";"0"
"2012-04-03 15:41:22";"21";"0";"1001";"0";"0";"0";"2"
"2012-04-03 15:41:10";"17";"0";"302";"0";"0";"40";"1"
"2012-04-03 15:38:50";"20";"44";"1006";"594";"68";"0";"0"
"2012-04-03 15:38:19";"22";"0";"1002";"0";"0";"0";"2"
"2012-04-03 15:38:07";"17";"0";"363";"0";"0";"42";"1"
"2012-04-03 15:35:45";"20";"43";"1006";"597";"67";"0";"0"
"2012-04-03 15:35:16";"21";"0";"1002";"0";"0";"0";"2"
"2012-04-03 15:35:03";"17";"0";"436";"0";"0";"41";"1"
"2012-04-03 15:32:39";"20";"44";"1008";"611";"66";"0";"0"
"2012-04-03 15:32:12";"22";"0";"1002";"0";"0";"0";"2"
"2012-04-03 15:32:00";"17";"0";"490";"0";"0";"41";"1"
"2012-04-03 15:29:34";"19";"45";"1009";"592";"67";"0";"0"
"2012-04-03 15:29:09";"22";"0";"1004";"0";"0";"0";"2"
"2012-04-03 15:28:56";"17";"0";"556";"0";"0";"42";"1"
"2012-04-03 15:26:28";"18";"47";"1010";"589";"67";"0";"0"
"2012-04-03 15:26:06";"22";"0";"1005";"0";"0";"0";"2"
"2012-04-03 15:25:53";"17";"0";"569";"0";"0";"41";"1"
"2012-04-03 15:23:23";"18";"47";"1005";"588";"67";"0";"0"
"2012-04-03 15:23:03";"22";"0";"1002";"0";"0";"0";"2"
"2012-04-03 15:22:49";"17";"0";"543";"0";"0";"41";"1"
"2012-04-03 15:20:18";"18";"48";"1005";"595";"68";"0";"0"
"2012-04-03 15:20:00";"22";"0";"1002";"0";"0";"0";"2"
"2012-04-03 15:19:46";"17";"0";"441";"0";"0";"42";"1"
"2012-04-03 15:17:12";"18";"48";"1005";"605";"67";"0";"0"
"2012-04-03 15:16:57";"22";"0";"1003";"0";"0";"0";"2"
"2012-04-03 15:16:42";"16";"0";"408";"0";"0";"41";"1"
"2012-04-03 15:14:07";"18";"53";"1005";"588";"68";"0";"0"
"2012-04-03 15:13:54";"22";"0";"1003";"0";"0";"0";"2"
"2012-04-03 15:13:39";"16";"0";"383";"0";"0";"42";"1"
"2012-04-03 15:11:02";"18";"48";"1004";"586";"68";"0";"0"
"2012-04-03 15:10:51";"21";"0";"1003";"0";"0";"0";"2"
"2012-04-03 15:10:35";"17";"0";"392";"0";"0";"42";"1"
"2012-04-03 15:07:56";"18";"49";"1005";"594";"68";"0";"0"
"2012-04-03 15:07:47";"21";"0";"1002";"0";"0";"0";"2"
"2012-04-03 15:07:32";"17";"0";"345";"0";"0";"42";"1"
"2012-04-03 15:04:51";"18";"49";"1005";"593";"68";"0";"0"
"2012-04-03 15:04:44";"21";"0";"1003";"0";"0";"0";"2"
"2012-04-03 15:04:29";"16";"0";"354";"0";"0";"42";"1"
"2012-04-03 15:01:46";"18";"49";"1005";"590";"68";"0";"0"
"2012-04-03 15:01:41";"21";"0";"1003";"0";"0";"0";"2"
"2012-04-03 15:01:25";"17";"0";"347";"0";"0";"42";"1"
"2012-04-03 14:58:40";"18";"49";"1005";"596";"68";"0";"0"
"2012-04-03 14:58:38";"21";"0";"1002";"0";"0";"0";"2"
"2012-04-03 14:58:22";"17";"0";"337";"0";"0";"41";"1"
"2012-04-03 14:55:37";"21";"0";"1002";"0";"0";"0";"2"
"2012-04-03 14:55:35";"19";"49";"1005";"600";"68";"0";"0"
"2012-04-03 14:55:18";"17";"0";"337";"0";"0";"41";"1"
"2012-04-03 14:52:32";"21";"0";"1002";"0";"0";"0";"2"
"2012-04-03 14:52:29";"19";"49";"1004";"599";"68";"0";"0"
"2012-04-03 14:52:15";"17";"0";"307";"0";"0";"41";"1"
"2012-04-03 14:49:29";"21";"0";"1002";"0";"0";"0";"2"
"2012-04-03 14:49:24";"19";"48";"1006";"599";"69";"0";"0"
"2012-04-03 14:49:11";"17";"0";"302";"0";"0";"41";"1"
"2012-04-03 14:46:26";"21";"0";"1003";"0";"0";"0";"2"
"2012-04-03 14:46:19";"19";"48";"1007";"605";"68";"0";"0"
"2012-04-03 14:46:08";"17";"0";"324";"0";"0";"41";"1"
"2012-04-03 14:43:23";"21";"0";"1004";"0";"0";"0";"2"
"2012-04-03 14:43:13";"20";"48";"1009";"606";"69";"0";"0"
"2012-04-03 14:43:04";"17";"0";"378";"0";"0";"41";"1"
"2012-04-03 14:40:19";"21";"0";"1004";"0";"0";"0";"2"
"2012-04-03 14:40:08";"19";"50";"1010";"603";"68";"0";"0"
"2012-04-03 14:40:01";"17";"0";"426";"0";"0";"41";"1"
"2012-04-03 14:37:16";"21";"0";"1004";"0";"0";"0";"2"
"2012-04-03 14:37:03";"19";"51";"1007";"609";"69";"0";"0"
"2012-04-03 14:36:57";"17";"0";"374";"0";"0";"42";"1"
"2012-04-03 14:34:13";"20";"0";"1004";"0";"0";"0";"2"
"2012-04-03 14:33:57";"18";"52";"1007";"605";"69";"0";"0"
"2012-04-03 14:33:54";"17";"0";"449";"0";"0";"41";"1"
"2012-04-03 14:31:10";"21";"0";"1004";"0";"0";"0";"2"
"2012-04-03 14:30:53";"19";"52";"1006";"604";"70";"0";"0"
"2012-04-03 14:30:50";"16";"0";"428";"0";"0";"41";"1"
"2012-04-03 14:28:07";"21";"0";"1004";"0";"0";"0";"2"
"2012-04-03 14:27:49";"16";"0";"393";"0";"0";"40";"1"
"2012-04-03 14:27:47";"19";"53";"1007";"605";"69";"0";"0"
"2012-04-03 14:25:04";"21";"0";"1005";"0";"0";"0";"2"
"2012-04-03 14:24:44";"16";"0";"402";"0";"0";"41";"1"
"2012-04-03 14:24:41";"18";"53";"1007";"605";"70";"0";"0"
"2012-04-03 14:22:01";"21";"0";"1005";"0";"0";"0";"2"
"2012-04-03 14:21:40";"16";"0";"430";"0";"0";"42";"1"
"2012-04-03 14:21:36";"18";"54";"1007";"606";"68";"0";"0"
"2012-04-03 14:18:58";"21";"0";"1005";"0";"0";"0";"2"
"2012-04-03 14:18:37";"16";"0";"448";"0";"0";"41";"1"
"2012-04-03 14:18:30";"18";"55";"1007";"603";"69";"0";"0"
"2012-04-03 14:15:55";"21";"0";"1005";"0";"0";"0";"2"
"2012-04-03 14:15:33";"16";"0";"463";"0";"0";"42";"1"
"2012-04-03 14:15:25";"18";"54";"1007";"601";"69";"0";"0"
"2012-04-03 14:12:51";"21";"0";"1005";"0";"0";"0";"2"
"2012-04-03 14:12:30";"16";"0";"476";"0";"0";"42";"1"
"2012-04-03 14:12:20";"17";"56";"1008";"597";"70";"0";"0"
"2012-04-03 14:09:48";"21";"0";"1004";"0";"0";"0";"2"
"2012-04-03 14:09:26";"16";"0";"462";"0";"0";"41";"1"
"2012-04-03 14:09:14";"17";"55";"1006";"595";"70";"0";"0"
"2012-04-03 14:06:45";"21";"0";"1003";"0";"0";"0";"2"
"2012-04-03 14:06:23";"16";"0";"410";"0";"0";"43";"1"
"2012-04-03 14:06:09";"17";"52";"1002";"595";"69";"0";"0"
"2012-04-03 14:03:43";"21";"0";"998";"0";"0";"0";"2"
"2012-04-03 14:03:19";"16";"0";"307";"0";"0";"41";"1"
"2012-04-03 14:03:04";"18";"47";"1000";"597";"71";"0";"0"
"2012-04-03 14:00:16";"16";"0";"223";"0";"0";"42";"1"
"2012-04-03 13:59:58";"19";"45";"1001";"598";"69";"0";"0"
"2012-04-03 13:57:36";"21";"0";"998";"0";"0";"0";"2"
"2012-04-03 13:57:12";"17";"0";"214";"0";"0";"40";"1"
"2012-04-03 13:56:53";"19";"44";"1004";"599";"69";"0";"0"
"2012-04-03 13:54:34";"21";"0";"999";"0";"0";"0";"2"
"2012-04-03 13:54:09";"17";"0";"251";"0";"0";"40";"1"
"2012-04-03 13:53:48";"20";"43";"1004";"599";"70";"0";"0"
"2012-04-03 13:51:30";"21";"0";"1002";"0";"0";"0";"2"
"2012-04-03 13:51:05";"17";"0";"303";"0";"0";"41";"1"
"2012-04-03 13:50:42";"20";"41";"1003";"601";"69";"0";"0"
"2012-04-03 13:48:27";"21";"0";"999";"0";"0";"0";"2"
"2012-04-03 13:48:02";"17";"0";"282";"0";"0";"41";"1"
"2012-04-03 13:47:37";"21";"40";"1006";"603";"69";"0";"0"
"2012-04-03 13:45:23";"22";"0";"1003";"0";"0";"0";"2"
"2012-04-03 13:44:58";"17";"0";"377";"0";"0";"41";"1"
"2012-04-03 13:44:32";"22";"39";"1006";"605";"70";"0";"0"
"2012-04-03 13:42:20";"22";"0";"1004";"0";"0";"0";"2"
"2012-04-03 13:41:55";"17";"0";"340";"0";"0";"41";"1"
"2012-04-03 13:41:26";"23";"36";"1005";"609";"69";"0";"0"
"2012-04-03 13:39:17";"23";"0";"1004";"0";"0";"0";"2"
"2012-04-03 13:38:52";"18";"0";"323";"0";"0";"40";"1"
"2012-04-03 13:38:21";"24";"34";"1013";"608";"70";"0";"0"
"2012-04-03 13:36:14";"23";"0";"1007";"0";"0";"0";"2"
"2012-04-03 13:35:48";"18";"0";"546";"0";"0";"41";"1"
"2012-04-03 13:35:15";"22";"39";"1014";"607";"70";"0";"0"
"2012-04-03 13:33:11";"23";"0";"1008";"0";"0";"0";"2"
"2012-04-03 13:32:45";"17";"0";"656";"0";"0";"40";"1"
"2012-04-03 13:32:10";"21";"40";"1010";"610";"70";"0";"0"
"2012-04-03 13:30:08";"23";"0";"1007";"0";"0";"0";"2"
"2012-04-03 13:29:41";"17";"0";"572";"0";"0";"42";"1"
"2012-04-03 13:29:05";"20";"40";"1011";"609";"70";"0";"0"
"2012-04-03 13:27:05";"22";"0";"1007";"0";"0";"0";"2"
"2012-04-03 13:26:38";"17";"0";"569";"0";"0";"40";"1"
"2012-04-03 13:25:59";"20";"42";"1010";"609";"70";"0";"0"
"2012-04-03 13:24:02";"22";"0";"1003";"0";"0";"0";"2"
"2012-04-03 13:23:34";"17";"0";"438";"0";"0";"42";"1"
"2012-04-03 13:22:54";"21";"40";"1005";"611";"71";"0";"0"
"2012-04-03 13:20:59";"22";"0";"1003";"0";"0";"0";"2"
"2012-04-03 13:20:31";"17";"0";"358";"0";"0";"41";"1"
"2012-04-03 13:19:49";"22";"39";"1006";"612";"71";"0";"0"
"2012-04-03 13:17:55";"22";"0";"1005";"0";"0";"0";"2"
"2012-04-03 13:17:27";"17";"0";"356";"0";"0";"41";"1"
"2012-04-03 13:16:43";"22";"37";"1008";"614";"70";"0";"0"
"2012-04-03 13:14:52";"23";"0";"1004";"0";"0";"0";"2"
"2012-04-03 13:14:24";"17";"0";"359";"0";"0";"40";"1"
"2012-04-03 13:13:38";"23";"37";"1011";"614";"71";"0";"0"
"2012-04-03 13:11:49";"23";"0";"1007";"0";"0";"0";"2"
"2012-04-03 13:11:20";"17";"0";"477";"0";"0";"41";"1"
"2012-04-03 13:10:33";"23";"36";"1010";"613";"70";"0";"0"
"2012-04-03 13:08:46";"23";"0";"1007";"0";"0";"0";"2"
"2012-04-03 13:08:17";"17";"0";"493";"0";"0";"42";"1"
"2012-04-03 13:07:27";"23";"36";"1010";"614";"71";"0";"0"
"2012-04-03 13:05:43";"23";"0";"1007";"0";"0";"0";"2"
"2012-04-03 13:05:13";"17";"0";"520";"0";"0";"42";"1"
"2012-04-03 13:04:22";"22";"37";"1011";"610";"71";"0";"0"
"2012-04-03 13:02:40";"23";"0";"1007";"0";"0";"0";"2"
"2012-04-03 13:02:10";"17";"0";"522";"0";"0";"42";"1"
"2012-04-03 13:01:16";"23";"37";"1011";"610";"72";"0";"0"
"2012-04-03 12:59:37";"23";"0";"1007";"0";"0";"0";"2"
"2012-04-03 12:59:06";"17";"0";"512";"0";"0";"42";"1"
"2012-04-03 12:58:11";"22";"39";"1010";"603";"71";"0";"0"
